ID;HW;LENGTH;TIME;
998;490;122;13143957.59255;
999;110;26;13143450.95307;
1000;465;115;13145219.53464;
1001;310;79;13150180.68999;
1002;723;179;13142422.77294;
1003;276;74;13150211.42364;
1004;269;66;13152314.35001;
1005;208;54;13143890.53732;
1006;102;24;13143336.40039;
1007;10;3;13150634.24408;
1008;682;172;13149825.85609;
1009;270;65;13156390.74892;
1010;589;145;13143223.71036;
1011;205;53;13144091.70300;
1012;448;113;13147455.64014;
1013;667;165;13149235.39758;
1014;449;115;13150710.61254;
1015;649;162;13155702.50154;
1016;566;142;13156644.06866;
1017;715;170;13150133.19254;
1018;252;62;13143478.89274;
1019;626;150;13144967.14622;
1020;205;51;13142393.90194;
1021;164;42;13149145.05929;
1022;169;43;13149746.69367;
1023;763;183;13143007.64352;
1024;700;175;13152448.46046;
1025;237;53;13143298.21616;
1026;698;173;13151363.46966;
1027;383;93;13143103.56975;
1028;557;136;13150740.41486;
1029;162;40;13156783.76704;
1030;439;113;13143284.24633;
1031;208;55;13141315.43040;
1032;727;174;13154058.71719;
1033;673;159;13142006.47175;
1034;171;41;13154770.24764;
1035;612;146;13145572.50589;
1036;378;94;13144283.55545;
1037;728;173;13156920.67146;
1038;254;64;13144147.58235;
1039;400;98;13153888.28516;
1040;618;152;13146993.70414;
1041;47;12;13163390.56939;
1042;674;167;13165418.05863;
1043;52;13;13153370.46981;
1044;213;50;13144950.38241;
1045;231;59;13145489.61818;
1046;430;101;13150412.58931;
1047;257;62;13146279.37973;
1048;635;159;13146554.11988;
1049;409;110;13150310.14383;
1050;422;111;13153246.60391;
1051;470;118;13145030.47615;
1052;28;7;13155091.55393;
1053;172;41;13149188.83145;
1054;635;165;13152198.86601;
1055;508;127;13144924.30538;
1056;267;71;13147391.37888;
1057;76;18;13152400.03169;
1058;543;137;13156799.59953;
1059;548;142;13152739.03310;
1060;597;144;13153626.58352;
1061;147;37;13147613.96497;
1062;74;22;13146691.02430;
1063;384;97;13154235.66848;
1064;298;70;13151464.05250;
1065;99;26;13146957.38256;
1066;715;174;13149845.41386;
1067;545;142;13153953.47774;
1068;685;168;13152585.36488;
1069;523;132;13176081.70211;
1070;146;35;13151522.72582;
1071;406;108;13151501.30540;
1072;228;55;13139408.08177;
1073;306;74;13153036.12500;
1074;399;94;13141187.83921;
1075;644;167;13152970.93242;
1076;611;152;13144438.15500;
1077;531;132;13153229.84010;
1078;712;175;13152472.67485;
1079;232;57;13142410.66575;
1080;301;75;13154472.22441;
1081;541;134;13151185.58705;
1082;484;121;13147065.41598;
1083;747;187;13150403.27609;
1084;113;29;13154327.86942;
1085;620;158;13146136.88737;
1086;400;100;13151213.52673;
1087;205;55;13143517.07697;
1088;362;92;13142497.27875;
1089;164;42;13151641.00379;
1090;745;189;13145084.49286;
1091;593;157;13156282.71550;
1092;322;80;13158477.84281;
1093;16;4;13152240.77553;
1094;57;15;13152276.16578;
1095;55;14;13150273.82225;
1096;106;23;13144534.08122;
1097;628;154;13143642.80552;
1098;355;93;13145866.80382;
1099;687;168;13152169.99501;
1100;31;8;13150866.14341;
1101;118;30;13144466.09467;
1102;600;143;13149814.68022;
1103;28;7;13160528.61512;
1104;345;87;13145958.07344;
1105;386;96;13144959.69564;
1106;522;134;13150730.17031;
1107;298;68;13194742.61254;
1108;193;44;13154841.95948;
1109;484;121;13146011.15882;
1110;75;19;13146750.62895;
1111;378;91;13144087.97771;
1112;713;178;13145322.91144;
1113;601;151;13146094.97786;
1114;326;83;13144756.66732;
1115;233;56;13139481.65625;
1116;41;9;13153310.86516;
1117;407;101;13146501.96582;
1118;720;184;13146103.35976;
1119;269;66;13150319.45705;
1120;458;115;13146923.85495;
1121;669;168;13173768.29684;
1122;429;104;13150411.65799;
1123;117;32;13145948.76021;
1124;558;137;13152344.15233;
1125;756;186;13143320.56791;
1126;190;43;13154508.54599;
1127;240;62;13143162.24307;
1128;625;155;13146763.66746;
1129;184;46;13154881.07502;
1130;527;124;13145910.57599;
1131;95;24;13147866.35339;
1132;481;125;13149857.52106;
1133;53;15;13159452.00622;
1134;202;49;13144143.85706;
1135;159;43;13152405.61962;
1136;403;106;13176372.27476;
1137;457;108;13150358.57260;
1138;533;134;13152376.74862;
1139;458;118;13147514.31346;
1140;316;73;13158375.39732;
1141;407;105;13153843.58168;
1142;546;143;13151057.99586;
1143;0;0;13147291.72736;
1144;732;189;13143502.17581;
1145;737;185;13143424.87603;
1146;146;38;13152367.43540;
1147;405;101;13148853.55532;
1148;714;178;13144160.62087;
1149;656;169;13151432.38753;
1150;257;69;13149096.63051;
1151;283;69;13155816.12289;
1152;491;128;13143792.74845;
1153;527;136;13161028.73534;
1154;716;186;13151993.97504;
1155;50;11;13150671.49699;
1156;152;37;13157025.91091;
1157;459;120;13143222.77904;
1158;138;36;13149213.04584;
1159;528;138;13170814.14163;
1160;126;33;13149661.01199;
1161;421;106;13153584.67400;
1162;714;168;13153262.43639;
1163;640;161;13149227.01567;
1164;102;26;13143843.03987;
1165;255;59;13140186.66744;
1166;613;150;13144721.27706;
1167;750;186;13144644.90861;
1168;503;129;13219500.89186;
1169;590;158;13165852.98628;
1170;189;46;13151609.33882;
1171;590;147;13139763.84699;
1172;612;156;13143638.14890;
1173;207;51;13145735.48734;
1174;272;68;13153909.70558;
1175;598;151;13145718.72354;
1176;723;174;13151627.03395;
1177;536;137;13163323.51416;
1178;417;100;13159894.38444;
1179;177;45;13155410.06625;
1180;424;106;13153132.05123;
1181;167;45;13166716.32230;
1182;216;53;13143558.98649;
1183;547;136;13152404.68830;
1184;738;180;13145791.36670;
1185;423;108;13149437.49458;
1186;774;185;13154515.06525;
1187;371;90;13150733.89560;
1188;5;1;13147503.13759;
1189;140;37;13157650.82836;
1190;288;68;13155424.96741;
1191;617;158;13144503.34758;
1192;509;127;13146605.34263;
1193;261;66;13149815.61154;
1194;95;26;13145845.38341;
1195;370;94;13142386.45136;
1196;112;28;13143477.96142;
1197;625;151;13197275.80994;
1198;279;72;13150069.86260;
1199;605;154;13146432.11663;
1200;250;59;13141245.58121;
1201;166;44;13155101.79847;
1202;454;112;13166054.15195;
1203;566;139;13155397.02773;
1204;408;104;13179471.71628;
1205;677;171;13177960.17975;
1206;244;63;13144010.67793;
1207;440;117;13144779.95038;
1208;243;59;13143301.01013;
1209;639;163;13149067.75951;
1210;691;179;13148856.34929;
1211;350;85;13144727.79632;
1212;122;28;13146160.17044;
1213;478;117;13144963.42093;
1214;708;175;13148707.33768;
1215;667;168;13153329.49162;
1216;573;147;13144105.67284;
1217;13;5;13157750.47988;
1218;582;146;13167071.15620;
1219;247;57;13142063.28243;
1220;636;163;13167978.26439;
1221;347;82;13140421.36073;
1222;347;81;13149051.92703;
1223;681;180;13151363.46966;
1224;12;3;13156860.13550;
1225;31;7;13149280.10106;
1226;40;9;13155687.60037;
1227;471;120;13155961.40921;
1228;98;25;13147916.64481;
1229;9;3;13153959.06568;
1230;474;122;13143693.09694;
1231;507;126;13147143.64707;
1232;240;61;13144328.25893;
1233;303;71;13153696.43271;
1234;583;149;13144657.01580;
1235;584;143;13168677.68764;
1236;24;4;13155193.99941;
1237;233;57;13142313.80820;
1238;85;20;13144292.86867;
1239;113;27;13143167.83100;
1240;41;9;13156305.99856;
1241;271;69;13151969.76066;
1242;64;16;13148111.29123;
1243;391;95;13144247.23387;
1244;381;92;13146239.33285;
1245;649;156;13154001.90651;
1246;671;166;13155663.38599;
1247;611;159;13157701.11978;
1248;717;180;13142298.90704;
1249;162;38;13148175.55249;
1250;319;77;13156663.62643;
1251;240;57;13143002.05559;
1252;757;188;13145389.03534;
1253;515;126;13167647.64488;
1254;622;152;13147329.91159;
1255;204;48;13150611.89234;
1256;55;14;13151141.81489;
1257;701;179;13141610.65966;
1258;617;149;13149515.72567;
1259;368;89;13141710.31117;
1260;465;116;13144626.28216;
1261;43;10;13156436.38372;
1262;71;20;13144055.38142;
1263;209;52;13146283.10502;
1264;423;107;13148935.51171;
1265;438;111;13152079.65672;
1266;605;146;13143514.28300;
1267;21;6;13152781.87394;
1268;163;42;13156386.09231;
1269;399;104;13149464.50293;
1270;711;179;13144752.94203;
1271;221;60;13144068.41993;
1272;516;121;13175418.60044;
1273;487;123;13148887.08293;
1274;687;172;13148499.65274;
1275;425;116;13145719.65486;
1276;368;89;13142537.32562;
1277;331;83;13138114.47471;
1278;452;114;13148928.06113;
1279;351;83;13143043.03378;
1280;739;189;13143841.17723;
1281;85;22;13144195.07980;
1282;162;48;13154709.71167;
1283;63;15;13155116.69964;
1284;27;7;13176511.97314;
1285;669;174;13154529.96641;
1286;334;86;13142218.81330;
1287;145;38;13148599.30426;
1288;92;20;13145338.74393;
1289;105;29;13141117.99002;
1290;368;94;13146974.14637;
1291;509;124;13150646.35128;
1292;476;119;13145160.86131;
1293;582;151;13144359.92390;
1294;421;109;13152008.87620;
1295;91;23;13141238.13063;
1296;219;54;13142446.98733;
1297;100;27;13143530.11549;
1298;633;161;13152935.54217;
1299;26;7;13153892.01045;
1300;383;98;13157648.03439;
1301;165;43;13159809.63409;
1302;68;17;13143010.43749;
1303;7;2;13151747.17456;
1304;21;5;13153535.31390;
1305;448;115;13144475.40790;
1306;463;117;13145405.79915;
1307;716;176;13153585.60532;
1308;112;30;13144673.77961;
1309;504;126;13143000.19294;
1310;497;119;13143707.99810;
1311;246;59;13143707.06677;
1312;641;163;13150111.77212;
1313;587;154;13143115.67694;
1314;642;156;13143162.24307;
1315;634;153;13139297.25438;
1316;392;102;13152039.60985;
1317;239;60;13141630.21743;
1318;102;28;13144167.14013;
1319;201;51;13144527.56196;
1320;138;34;13152864.76165;
1321;251;61;13142852.11265;
1322;173;44;13151464.05250;
1323;508;128;13143165.96836;
1324;349;84;13147482.64849;
1325;196;45;13150935.06128;
1326;565;141;13152718.54401;
1327;450;115;13147296.38398;
1328;134;36;13148020.02162;
1329;382;101;13158541.17274;
1330;493;122;13142352.92375;
1331;239;65;13153905.04897;
1332;467;115;13143756.42687;
1333;426;110;13154069.89306;
1334;297;71;13154637.99983;
1335;553;136;13151706.19637;
1336;104;28;13142062.35111;
1337;459;116;13146537.35608;
1338;304;77;13149987.90622;
1339;504;125;13146652.84008;
1340;317;76;13152306.89943;
1341;443;112;13155549.76463;
1342;275;65;13157651.75968;
1343;493;123;13145281.93325;
1344;507;131;13162488.11781;
1345;51;16;13157935.81307;
1346;438;108;13159708.11993;
1347;120;30;13149930.16422;
1348;24;6;13152332.97646;
1349;658;161;13152156.02517;
1350;100;24;13144849.79957;
1351;540;141;13152380.47391;
1352;521;137;13151164.16663;
1353;643;165;13150174.17073;
1354;66;17;13145004.39912;
1355;655;156;13144355.26729;
1356;27;7;13156319.96840;
1357;648;166;13162262.73775;
1358;362;86;13146224.43169;
1359;82;26;13144183.90393;
1360;652;156;13144299.38793;
1361;576;145;13141576.20072;
1362;713;176;13154139.74226;
1363;593;144;13151915.74395;
1364;739;175;13172566.89072;
1365;536;126;13147203.25172;
1366;501;125;13144554.57032;
1367;317;76;13152951.37465;
1368;449;121;13142740.35394;
1369;94;23;13143201.35862;
1370;533;134;13153742.06752;
1371;365;95;13153024.01781;
1372;701;182;13150532.72992;
1373;134;31;13145437.46412;
1374;160;41;13148114.08520;
1375;63;16;13153285.71945;
1376;260;62;13143589.72013;
1377;327;83;13145820.23770;
1378;443;111;13148210.01142;
1379;0;0;13142555.95207;
1380;95;26;13147413.73062;
1381;498;120;13142353.85507;
1382;190;48;13157652.69101;
1383;15;4;13151411.89843;
1384;465;112;13147530.14594;
1385;208;54;13142636.04581;
1386;229;58;13142758.98039;
1387;520;128;13148393.48197;
1388;484;127;13143542.22268;
1389;26;6;13151232.15318;
1390;521;139;13158526.27158;
1391;365;90;13143782.50390;
1392;33;8;13151814.22979;
1393;270;70;13150734.82692;
1394;574;147;13151386.75272;
1395;459;115;13155481.77809;
1396;514;126;13143516.14565;
1397;24;7;13153863.13945;
1398;315;76;13153337.87352;
1399;690;173;13150843.79166;
1400;278;73;13149606.06396;
1401;628;162;13149098.49316;
1402;644;164;13171978.29485;
1403;273;71;13152986.76491;
1404;444;106;13158916.49574;
1405;356;89;13153628.44616;
1406;407;104;13151818.88640;
1407;22;7;13152932.74820;
1408;468;117;13147518.03875;
1409;70;20;13142973.18459;
1410;312;80;13151772.32027;
1411;361;89;13139156.62467;
1412;468;121;13142178.76643;
1413;445;111;13152884.31942;
1414;524;138;13149480.33541;
1415;728;189;13142142.44485;
1416;126;35;13152021.91472;
1417;536;131;13151010.49840;
1418;552;147;13145375.99683;
1419;178;44;13149887.32338;
1420;477;118;13145093.80609;
1421;259;66;13149335.98042;
1422;715;179;13144961.55828;
1423;527;129;13151713.64695;
1424;207;54;13141430.91440;
1425;173;44;13157282.95594;
1426;537;132;13154497.37012;
1427;287;70;13153210.28233;
1428;699;179;13144538.73783;
1429;497;121;13143483.54936;
1430;307;76;13146249.57740;
1431;567;138;13170689.34441;
1432;196;49;13146105.22240;
1433;313;80;13154063.37380;
1434;682;170;13150379.99302;
1435;666;169;13150712.47518;
1436;506;126;13143048.62171;
1437;68;19;13143922.20229;
1438;0;0;13143504.03845;
1439;175;44;13151504.09937;
1440;113;25;13151530.17640;
1441;594;145;13154922.98454;
1442;469;111;13153328.56029;
1443;170;43;13153991.66197;
1444;328;82;13143920.33964;
1445;85;23;13146578.33427;
1446;123;33;13154600.74693;
1447;639;153;13145195.32025;
1448;545;143;13149418.86812;
1449;161;38;13150423.76518;
1450;363;96;13144077.73316;
1451;667;163;13152054.51101;
1452;445;115;13143572.02500;
1453;338;86;13141755.94598;
1454;683;176;13151702.47108;
1455;138;33;13158712.53610;
1456;580;137;13160726.05550;
1457;374;95;13144790.19493;
1458;575;150;13144011.60926;
1459;408;104;13151564.63534;
1460;652;163;13149381.61522;
1461;161;42;13148178.34646;
1462;89;23;13144156.89558;
1463;458;113;13144824.65386;
1464;298;72;13151512.48127;
1465;73;16;13151017.94899;
1466;208;54;13144182.04129;
1467;647;160;13141863.97940;
1468;87;20;13142457.23188;
1469;243;60;13143535.70342;
1470;434;113;13147874.73530;
1471;670;163;13152295.72356;
1472;463;115;13147617.69027;
1473;168;45;13153560.45961;
1474;609;151;13147027.23175;
1475;100;21;13146623.96908;
1476;665;168;13173536.39752;
1477;525;131;13148615.13674;
1478;328;79;13151229.35921;
1479;91;23;13144509.86683;
1480;142;35;13159061.78206;
1481;304;77;13160504.40073;
1482;414;106;13149851.00180;
1483;159;39;13149769.04541;
1484;272;72;13153726.23503;
1485;548;138;13156212.86631;
1486;465;115;13146795.33243;
1487;98;25;13141169.21276;
1488;90;23;13146120.12357;
1489;497;121;13146593.23543;
1490;256;61;13141452.33482;
1491;493;124;13147516.17610;
1492;215;55;13142398.55856;
1493;150;35;13163927.01119;
1494;195;49;13152060.09895;
1495;610;155;13144724.07103;
1496;141;35;13148301.28103;
1497;94;22;13142340.81656;
1498;625;161;13151543.21492;
1499;142;36;13230197.13163;
1500;314;77;13155326.24722;
1501;367;85;13140597.38070;
1502;410;107;13149838.89461;
1503;75;18;13144474.47658;
1504;657;167;13151279.65063;
1505;102;26;13150198.38512;
1506;399;100;13149113.39432;
1507;212;58;13142512.17991;
1508;250;65;13150961.13831;
1509;741;188;13144184.83526;
1510;8;2;13152974.65771;
1511;206;53;13145760.63305;
1512;16;4;13171216.47298;
1513;497;127;13143132.44075;
1514;422;101;13151287.10121;
1515;510;125;13146394.86372;
1516;182;45;13150649.14525;
1517;419;101;13153665.69906;
1518;646;162;13147992.08194;
1519;397;101;13148334.80865;
1520;349;93;13144575.05941;
1521;540;138;13148079.62626;
1522;49;12;13155252.67273;
1523;364;87;13145638.62979;
1524;653;159;13142106.12327;
1525;53;14;13152349.74027;
1526;771;187;13143038.37717;
1527;733;177;13138696.55132;
1528;400;102;13152835.89065;
1529;43;10;13151583.26179;
1530;30;7;13148285.44855;
1531;82;19;13147871.94133;
1532;546;135;13153372.33245;
1533;722;183;13142200.18685;
1534;138;36;13150858.69282;
1535;702;175;13153338.80484;
1536;753;189;13330517.33673;
1537;69;18;13221746.31059;
1538;415;101;13151475.22837;
1539;64;16;13153049.16352;
1540;301;75;13156210.07234;
1541;490;121;13142935.93168;
1542;274;68;13173587.62026;
1543;163;41;13151623.30866;
1544;139;33;13155946.50805;
1545;623;152;13145749.45718;
1546;470;123;13146136.88737;
1547;696;174;13171231.37414;
1548;332;85;13186111.11492;
1549;0;0;13141966.42488;
1550;492;126;13147386.72227;
1551;527;134;13150152.75031;
1552;25;6;13173820.45090;
1553;37;10;13152586.29620;
1554;144;37;13150264.50902;
1555;239;59;13144180.17864;
1556;232;53;13141551.05501;
1557;229;60;13141769.91582;
1558;116;28;13149439.35722;
1559;184;46;13149755.07557;
1560;566;141;13154967.68802;
1561;636;160;13144146.65103;
1562;167;44;13149431.90664;
1563;326;82;13144017.19719;
1564;336;84;13141605.07172;
1565;498;132;13155121.35625;
1566;283;69;13150753.45337;
1567;707;183;13144715.68912;
1568;45;10;13154937.88570;
1569;246;64;13144587.16661;
1570;731;186;13144627.21348;
1571;366;87;13142711.48294;
1572;161;38;13147467.74733;
1573;60;16;13149347.15629;
1574;35;8;13149550.18461;
1575;199;48;13152399.10036;
1576;349;87;13146567.15840;
1577;480;123;13146029.78528;
1578;56;16;13151637.27850;
1579;789;189;13171663.50782;
1580;257;63;13145047.23996;
1581;225;57;13143834.65797;
1582;659;163;13152185.82749;
1583;85;21;13149069.62216;
1584;478;118;13144779.01906;
1585;83;22;13148442.84207;
1586;265;71;13155715.54005;
1587;64;16;13149523.17625;
1588;224;60;13146015.81544;
1589;534;133;13151661.49288;
1590;201;49;13142770.15626;
1591;411;108;13152603.06001;
1592;93;22;13143048.62171;
1593;307;74;13158109.03907;
1594;283;78;13148079.62626;
1595;654;171;13163010.58978;
1596;641;168;13159912.07957;
1597;159;41;13151480.81630;
1598;18;4;13154418.20771;
1599;174;42;13152170.92633;
1600;714;184;13143797.40506;
1601;208;53;13142752.46114;
1602;319;77;13155742.54841;
1603;15;4;13161545.61937;
1604;205;55;13141385.27960;
1605;462;110;13148889.87690;
1606;191;50;13142607.17481;
1607;800;186;13144156.89558;
1608;441;109;13153061.27071;
1609;714;175;13148586.26574;
1610;434;109;13153788.63364;
1611;172;41;13151004.91047;
1612;318;81;13160135.59699;
1613;609;154;13158774.00339;
1614;165;42;13156927.19072;
1615;669;171;13150422.83386;
1616;603;152;13156236.14937;
1617;455;118;13150670.56566;
1618;205;50;13144401.83342;
1619;120;27;13144400.90209;
1620;204;52;13144528.49329;
1621;530;134;13152237.98156;
1622;405;106;13151510.61863;
1623;763;184;13160454.10931;
1624;549;138;13150939.71789;
1625;170;43;13152728.78855;
1626;527;135;13151820.74904;
1627;740;188;13138474.89655;
1628;543;139;13152977.45168;
1629;408;103;13152326.45720;
1630;169;40;13172574.34130;
