ID;HW;LENGTH;TIME;
18410;462;116;13228124.00758;
18411;541;134;13302297.79705;
18412;148;37;13182689.90144;
18413;97;23;13143768.06840;
18414;382;99;13140674.21481;
18415;337;81;13175199.73963;
18416;59;17;13208951.33540;
18417;746;187;13229637.40677;
18418;507;128;13172638.13689;
18419;89;24;13171258.84816;
18420;565;143;13144554.57032;
18421;65;17;13174834.19552;
18422;0;0;13169704.00512;
18423;500;119;13278115.07508;
18424;18;5;13223743.99751;
18425;537;135;13144412.07796;
18426;436;106;13145560.86436;
18427;207;55;13130147.01009;
18428;604;150;13131773.09930;
18429;661;167;13140456.28533;
18430;463;124;13132857.15878;
18431;643;159;13211378.82769;
18432;675;169;13141517.06174;
18433;329;84;13296672.14304;
18434;28;6;13142678.88665;
18435;389;98;13162547.25680;
18436;425;108;13184673.15286;
18437;693;174;13142893.09084;
18438;36;9;13215010.98573;
18439;181;45;13182090.12970;
18440;242;59;13191455.97517;
18441;255;67;13143293.09389;
18442;44;12;13143490.99994;
18443;596;150;13132554.01328;
18444;353;80;13143863.99463;
18445;80;19;13251258.99166;
18446;702;178;13266769.70348;
18447;12;4;13143691.23429;
18448;285;71;13259686.06398;
18449;566;135;13185720.89076;
18450;62;15;13265787.15816;
18451;631;158;13211030.04739;
18452;45;10;13206835.83617;
18453;603;155;13273286.63319;
18454;556;138;13143789.95448;
18455;447;109;13219926.04062;
18456;110;25;13191876.00166;
18457;130;31;13176322.91466;
18458;698;178;13195217.12139;
18459;501;119;13178718.74198;
18460;699;171;13241756.24177;
18461;70;17;13179618.86525;
18462;76;18;13172833.24897;
18463;274;63;13175425.11970;
18464;18;4;13187237.08391;
18465;490;118;13173453.04415;
18466;81;19;13150779.06474;
18467;31;7;13163638.76686;
18468;7;2;13291371.98627;
18469;86;21;13230861.16463;
18470;386;96;13214849.86693;
18471;85;23;13167784.08363;
18472;471;121;13133910.01895;
18473;630;157;13132272.28820;
18474;695;176;13161274.13884;
18475;69;18;13171304.94863;
18476;710;183;13132210.35525;
18477;90;21;13132792.89752;
18478;249;63;13130527.92102;
18479;610;152;13245202.13529;
18480;341;87;13129963.07388;
18481;405;102;13186241.96574;
18482;368;93;13154279.90630;
18483;624;152;13172196.68999;
18484;652;161;13202731.96325;
18485;623;150;13152232.85928;
18486;515;134;13227468.82215;
18487;200;49;13134731.91112;
18488;659;166;13142847.92170;
18489;742;183;13131830.84130;
18490;252;62;13189190.99867;
18491;183;42;13163638.30119;
18492;84;23;13132949.82538;
18493;650;166;13164497.91193;
18494;91;22;13127040.11798;
18495;715;175;13140720.31528;
18496;763;188;13207540.38170;
18497;621;159;13229165.69188;
18498;384;95;13292342.89005;
18499;348;90;13166427.14664;
18500;138;33;13219809.15964;
18501;102;23;13169065.11784;
18502;258;65;13180004.89846;
18503;491;125;13168346.13681;
18504;612;153;13209143.18785;
18505;739;188;13210009.31785;
18506;158;42;13160420.11604;
18507;446;113;13336220.29051;
18508;538;135;13188117.18374;
18509;682;171;13210281.72970;
18510;447;122;13277479.91309;
18511;444;118;13221275.99269;
18512;170;40;13224430.38225;
18513;372;103;13187796.80878;
18514;68;17;13176412.32163;
18515;13;3;13188380.74803;
18516;101;25;13171485.62521;
18517;282;71;13166571.96730;
18518;626;162;13165968.93594;
18519;193;49;13246408.19803;
18520;158;41;13223836.19845;
18521;626;160;13175355.27050;
18522;393;95;13170870.02099;
18523;625;167;13143414.16582;
18524;362;83;13132469.72859;
18525;623;156;13147433.28840;
18526;359;92;13169663.95825;
18527;154;39;13220837.33976;
18528;657;162;13204675.16780;
18529;529;133;13145882.17065;
18530;66;15;13223995.92027;
18531;703;179;13150173.70507;
18532;23;5;13144693.80304;
18533;91;23;13130078.09222;
18534;382;95;13211252.16782;
18535;256;66;13143644.20250;
18536;106;27;13133090.92075;
18537;704;174;13143875.17050;
18538;652;158;13132239.69191;
18539;736;186;13132685.32977;
18540;565;135;13143918.01134;
18541;310;80;13181718.06633;
18542;410;105;13182899.91468;
18543;719;178;13126954.90196;
18544;98;23;13255478.81424;
18545;546;134;13142598.79291;
18546;40;8;13145852.83399;
18547;258;62;13156643.13734;
18548;122;30;13131759.12946;
18549;75;18;13193843.88626;
18550;615;146;13132905.12189;
18551;522;133;13144331.98422;
18552;99;28;13153478.96889;
18553;231;58;13181049.84239;
18554;92;22;13132120.01696;
18555;48;11;13141170.60974;
18556;279;66;13200974.09189;
18557;393;101;13203274.92431;
18558;557;140;13262315.18760;
18559;590;145;13190228.02636;
18560;2;1;13265911.95539;
18561;608;156;13168537.05794;
18562;48;12;13182333.67056;
18563;504;124;13151618.65205;
18564;612;158;13212591.87534;
18565;397;97;13182396.06917;
18566;397;103;13184971.17609;
18567;515;129;13184006.79156;
18568;727;182;13167135.41746;
18569;170;45;13165669.98139;
18570;652;159;13171382.24840;
18571;745;188;13288557.99511;
18572;123;27;13171100.98898;
18573;565;136;13161965.18019;
18574;607;146;13172750.82693;
18575;260;62;13169674.20280;
18576;710;185;13132879.04486;
18577;310;79;13184466.86491;
18578;649;167;13240980.45006;
18579;697;173;13185963.03463;
18580;34;8;13262987.13684;
18581;241;59;13238555.75174;
18582;686;167;13142649.08433;
18583;14;4;13223487.88381;
18584;702;171;13207675.88913;
18585;37;9;13252004.04972;
18586;290;73;13182075.69420;
18587;327;79;13207369.01835;
18588;571;147;13131165.87698;
18589;518;123;13132395.22278;
18590;667;161;13144962.02394;
18591;379;95;13132872.99126;
18592;657;167;13262065.59315;
18593;420;112;13223700.69101;
18594;309;75;13144309.63248;
18595;716;175;13159694.61575;
18596;430;111;13167450.67015;
18597;108;27;13135586.86525;
18598;713;180;13131520.24522;
18599;682;170;13141694.01303;
18600;330;84;13168748.93382;
18601;567;148;13173893.09406;
18602;760;188;13130404.05512;
18603;121;28;13190688.09971;
18604;401;99;13142632.32052;
18605;563;137;13223746.32582;
18606;63;13;13191271.10764;
18607;290;75;13228590.13453;
18608;129;32;13208743.65047;
18609;426;111;13145760.63305;
18610;150;39;13185702.72997;
18611;586;140;13187990.05821;
18612;262;68;13203585.98605;
18613;238;60;13172429.98630;
18614;528;133;13183528.09176;
18615;204;50;13192854.82168;
18616;637;157;13234572.95075;
18617;95;22;13233167.11932;
18618;83;20;13174449.09364;
18619;559;142;13203481.21226;
18620;117;30;13169927.98820;
18621;642;161;13167968.01984;
18622;322;81;13188586.10466;
18623;485;125;13196606.65467;
18624;535;132;13186119.03116;
18625;684;169;13186145.10819;
18626;763;187;13271731.79016;
18627;91;26;13172768.98772;
18628;581;142;13185856.86386;
18629;309;77;13215603.77255;
18630;462;120;13207690.79030;
18631;57;14;13180607.92983;
18632;601;145;13131582.17818;
18633;359;90;13133307.91891;
18634;482;115;13131887.18632;
18635;296;74;13143802.99300;
18636;39;9;13167799.91612;
18637;133;34;13222241.77420;
18638;428;109;13146374.37463;
18639;204;51;13131834.10093;
18640;665;160;13188031.03641;
18641;301;74;13142962.00871;
18642;576;138;13148966.71101;
18643;36;8;13248025.90534;
18644;30;8;13183231.93118;
18645;410;105;13179752.97570;
18646;222;53;13189267.83279;
18647;312;81;13130448.75860;
18648;599;149;13194800.82020;
18649;399;102;13222280.42409;
18650;278;67;13184234.96559;
18651;424;108;13180754.14747;
18652;124;32;13248553.03392;
18653;225;56;13191767.03691;
18654;24;5;13348601.75848;
18655;40;10;13234719.16839;
18656;525;131;13205292.63467;
18657;408;106;13183348.81216;
18658;158;40;13214904.34930;
18659;651;152;13266497.75729;
18660;345;90;13135855.08615;
18661;191;48;13143615.79716;
18662;316;78;13185311.10883;
18663;709;172;13224700.00014;
18664;406;103;13201200.86893;
18665;172;45;13183441.94442;
18666;496;119;13304849.15525;
18667;490;122;13227884.65768;
18668;681;168;13220252.00352;
18669;378;89;13209986.96610;
18670;282;73;13223813.84671;
18671;472;114;13230203.18523;
18672;0;0;13230999.00037;
18673;284;72;13225539.12178;
18674;564;142;13394074.04885;
18675;668;164;13397579.08136;
18676;21;7;13317292.09051;
18677;25;6;13420265.16795;
18678;402;101;13343452.94163;
18679;138;30;13244718.31322;
18680;143;33;13320571.74295;
18681;105;28;13615964.91188;
18682;745;178;13291308.19067;
18683;469;123;13193470.89157;
18684;596;148;13175211.84683;
18685;349;87;13130655.97787;
18686;542;134;13187738.13546;
18687;6;2;13186483.64395;
18688;505;125;13210311.99768;
18689;185;49;13214170.00145;
18690;656;154;13171001.80313;
18691;403;99;13246675.02195;
18692;233;59;13134959.61949;
18693;60;16;13140377.12291;
18694;85;21;13190667.14495;
18695;513;131;13165678.82895;
18696;108;30;13256528.88045;
18697;661;167;13145985.08179;
18698;714;181;13130286.70847;
18699;87;21;13130099.97830;
18700;522;135;13215641.02545;
18701;454;122;13138307.25849;
18702;371;86;13137500.26748;
18703;441;111;13202657.92310;
18704;282;74;13265802.05932;
18705;327;81;13130196.83585;
18706;59;15;13208716.17645;
18707;159;38;13162296.73102;
18708;321;82;13132160.99516;
18709;15;4;13146337.12173;
18710;616;159;13173859.10079;
18711;182;44;13185258.95476;
18712;359;95;13129740.02212;
18713;633;160;13129136.99076;
18714;456;108;13145072.85133;
18715;560;134;13143305.20108;
18716;450;113;13210377.19026;
18717;78;17;13233966.19409;
18718;460;114;13162565.88325;
18719;544;135;13203019.27626;
18720;627;159;13171805.06885;
18721;435;110;13190665.74797;
18722;349;89;13175622.09442;
18723;350;84;13174196.70522;
18724;129;32;13132190.79748;
18725;276;66;13262962.92245;
18726;654;162;13189722.31820;
18727;59;14;13187454.08207;
18728;461;122;13406652.95720;
18729;131;33;13204834.88962;
18730;415;102;13203680.04963;
18731;361;94;13235547.11416;
18732;673;169;13360318.26213;
18733;302;78;13228353.11294;
18734;353;90;13255786.15069;
18735;429;107;13186046.85366;
18736;55;16;13182641.93833;
18737;465;112;13162192.88856;
18738;218;58;13173360.84321;
18739;373;94;13256879.05774;
18740;271;72;13269043.99320;
18741;193;50;13175063.76654;
18742;721;182;13169634.15593;
18743;699;170;13145559.00171;
18744;223;58;13191130.01227;
18745;349;87;13154570.01328;
18746;220;55;13132035.26661;
18747;752;189;13209927.82712;
18748;356;94;13132581.95296;
18749;13;4;13138524.25665;
18750;361;87;13293090.74208;
18751;252;66;13147821.64991;
18752;685;169;13166750.78124;
18753;357;90;13132525.14228;
18754;293;76;13186409.13814;
18755;372;94;13177210.93073;
18756;144;36;13144983.91002;
18757;643;160;13132237.82927;
18758;724;180;13137104.92104;
18759;150;41;13146425.59737;
18760;662;169;13151803.98524;
18761;285;74;13148424.68128;
18762;547;133;13226790.81932;
18763;288;69;13209077.99527;
18764;314;80;13182134.83319;
18765;563;144;13148571.83024;
18766;578;143;13147098.01227;
18767;286;68;13144607.19004;
18768;201;48;13166878.37243;
18769;470;114;13212625.86862;
18770;633;159;13137383.38649;
18771;714;173;13144108.93247;
18772;717;178;13133233.87876;
18773;472;118;13158420.10081;
18774;499;119;13181535.06145;
18775;647;168;13186449.65068;
18776;632;161;13164978.94004;
18777;132;37;13184838.92828;
18778;713;179;13214075.93787;
18779;563;141;13148440.97942;
18780;193;47;13151147.86848;
18781;570;140;13147511.98515;
18782;409;105;13144941.06919;
18783;27;6;13148371.13023;
18784;702;174;13314345.38588;
18785;313;78;13150520.15707;
18786;613;150;13134512.11900;
18787;694;167;13187604.95633;
18788;721;181;13170856.98247;
18789;422;101;13184779.78930;
18790;543;137;13206196.01756;
18791;553;132;13328453.06024;
18792;360;88;13254164.25243;
18793;301;71;13183262.19916;
18794;493;127;13170370.83209;
18795;54;15;13246440.32866;
18796;716;175;13180441.22308;
18797;344;84;13151102.23368;
18798;156;39;13215272.68738;
18799;344;84;13151817.95508;
18800;119;30;13173366.89681;
18801;416;106;13238969.25896;
18802;575;143;13294059.78322;
18803;195;50;13187616.13220;
18804;448;110;13181881.97911;
18805;466;119;13162003.36441;
18806;41;9;13352205.97684;
18807;294;73;13212678.95401;
18808;551;135;13182154.85662;
18809;84;23;13169554.06219;
18810;561;136;13202151.28362;
18811;533;131;13143066.78250;
18812;376;94;13251665.04830;
18813;217;58;13173679.82119;
18814;206;53;13175865.16961;
18815;0;0;13133441.09803;
18816;511;124;13131007.08649;
18817;26;6;13143766.20576;
18818;353;87;13132713.73510;
18819;26;7;13163511.64132;
18820;173;45;13225916.30742;
18821;588;144;13182880.82257;
18822;252;63;13235110.78954;
18823;153;37;13145848.17737;
18824;384;100;13239494.99056;
18825;767;187;13227407.82052;
18826;204;52;13174129.65000;
18827;367;97;13185826.13021;
18828;647;151;13212180.23077;
18829;520;129;13185473.15896;
18830;418;104;13208900.57832;
18831;487;118;13171656.98856;
18832;341;92;13177935.96536;
18833;95;25;13178336.89973;
18834;494;124;13135292.10165;
18835;209;50;13217879.92492;
18836;627;156;13231572.22942;
18837;720;179;13223398.94250;
18838;356;83;13177493.12147;
18839;535;134;13184450.10111;
18840;272;63;13177268.67273;
18841;198;45;13186844.06579;
18842;280;67;13253612.90947;
18843;398;98;13223620.13161;
18844;710;178;13174740.13194;
18845;518;129;13188119.04639;
18846;215;54;13176381.12232;
18847;468;115;13208823.74421;
18848;49;12;13191381.00371;
18849;107;26;13198082.80095;
18850;162;40;13268053.06599;
18851;60;17;13254528.86522;
18852;67;17;13133348.89710;
18853;267;69;13148518.74486;
18854;341;81;13191111.85148;
18855;702;178;13132320.25132;
18856;562;146;13135696.76131;
18857;655;169;13182093.85499;
18858;331;88;13195795.00705;
18859;361;97;13152884.78509;
18860;627;159;13129669.70727;
18861;468;128;13132434.33833;
18862;297;79;13229088.85777;
18863;480;122;13212084.30454;
18864;374;93;13180043.08268;
18865;324;83;13174221.85093;
18866;25;5;13206687.29022;
18867;353;89;13138307.72415;
18868;69;17;13130289.03678;
18869;489;127;13140336.14472;
18870;56;16;13149006.75789;
18871;421;105;13146819.08116;
18872;481;123;13211777.89941;
18873;330;81;13133364.26392;
18874;98;24;13136683.96324;
18875;99;26;13276265.93411;
18876;235;58;13160313.94526;
18877;285;70;13147088.69904;
18878;61;15;13170340.09844;
18879;377;91;13226381.96871;
18880;119;28;13195438.77617;
18881;29;8;13250459.91689;
18882;127;35;13146606.27395;
18883;142;37;13143189.25142;
18884;165;43;13148433.99450;
18885;552;137;13151066.84342;
18886;86;19;13233251.86968;
18887;20;5;13287405.94909;
18888;75;20;13176294.04366;
18889;678;183;13179623.98753;
18890;182;45;13143025.33865;
18891;206;55;13178003.95191;
18892;224;52;13194106.98488;
18893;128;32;13172737.78841;
18894;370;95;13301881.03020;
18895;301;71;13192951.21357;
18896;378;90;13179449.36454;
18897;342;83;13192974.03097;
18898;2;1;13190274.12683;
18899;695;176;13195062.98751;
18900;483;122;13177518.26718;
18901;404;93;13275522.27303;
18902;594;148;13215416.11105;
18903;75;19;13133542.14653;
18904;529;145;13175820.00047;
18905;412;101;13190150.26093;
18906;58;16;13190446.88717;
18907;436;111;13166871.85317;
18908;564;138;13181547.63430;
18909;482;119;13252323.02770;
18910;112;29;13192893.93723;
18911;108;29;13253328.85608;
18912;708;178;13220760.97131;
18913;210;55;13179395.81349;
18914;456;116;13137495.14520;
18915;506;128;13132011.98354;
18916;117;31;13253869.02317;
18917;389;92;13178283.81434;
18918;612;151;13209611.17744;
18919;486;117;13176726.17733;
18920;671;165;13190260.15699;
18921;149;36;13220515.56781;
18922;628;156;13215743.00528;
18923;399;104;13209310.82591;
18924;226;62;13195315.84159;
18925;101;25;13259373.13959;
18926;699;175;13189597.05532;
18927;339;84;13136466.96508;
18928;30;7;13173213.69424;
18929;451;115;13181162.06676;
18930;474;116;13176843.98964;
18931;279;70;13330966.23421;
18932;755;185;13175862.84131;
18933;446;106;13211171.14276;
18934;265;66;13145681.00497;
18935;523;131;13188306.24223;
18936;134;34;13206338.97558;
18937;495;123;13347094.87855;
18938;127;29;13297528.02849;
18939;348;90;13288567.30834;
18940;457;116;13174723.36814;
18941;731;186;13173033.01767;
18942;456;116;13170901.68595;
18943;132;33;13143939.89742;
18944;170;37;13244976.75523;
18945;338;85;14533528.12678;
18946;98;25;13514517.80647;
18947;184;45;13216316.23432;
18948;73;19;13172502.62946;
18949;175;45;13332344.12596;
18950;240;59;13153166.97583;
18951;685;163;13283337.93208;
18952;8;2;13186537.66066;
18953;481;118;14231101.14411;
18954;669;165;13249041.97827;
18955;168;42;13169838.11557;
18956;151;41;13147859.83413;
18957;62;16;13185458.72346;
18958;302;78;13165025.04051;
18959;550;135;13252513.01751;
18960;29;7;13243969.99553;
18961;190;48;13283042.70282;
18962;473;127;13134504.20275;
18963;126;33;13150109.90947;
18964;245;65;13143289.83426;
18965;575;142;13188548.85176;
18966;611;147;13135646.00423;
18967;263;63;13208056.80007;
18968;131;35;13186243.82839;
18969;454;106;13259850.90807;
18970;577;143;13280376.79195;
18971;570;148;13136751.94979;
18972;197;54;13171073.04931;
18973;101;28;13135190.12183;
18974;236;54;13169948.94296;
18975;629;149;13178484.98002;
18976;0;0;13131675.77609;
18977;209;52;13129740.95345;
18978;666;173;13145282.86457;
18979;161;43;13144041.87724;
18980;664;165;13142177.83511;
18981;605;153;13130611.27439;
18982;510;129;13221017.08502;
18983;438;110;13148095.92441;
18984;299;76;13182774.65180;
18985;312;78;13144525.69932;
18986;115;29;13134088.83289;
18987;632;152;13132941.90913;
18988;671;169;13147945.05015;
18989;67;15;13188907.87661;
18990;532;129;13189980.29456;
18991;393;108;13144794.85154;
18992;347;82;13132906.98454;
18993;690;175;13146854.00575;
18994;233;62;13150691.05476;
18995;706;170;13193246.90849;
18996;748;178;13133238.06971;
18997;612;155;13173208.10631;
18998;452;108;13324678.40984;
18999;553;135;13149598.61338;
19000;122;32;13136741.23958;
19001;297;70;13146981.13129;
19002;237;60;13130470.17902;
19003;4;1;13148657.04626;
19004;673;167;13241915.96359;
19005;469;110;13162777.75913;
19006;91;23;13129628.72908;
19007;299;82;13128617.77842;
19008;395;103;13147911.98820;
19009;312;80;13142135.92559;
19010;732;182;13233535.92306;
19011;622;156;13227451.12702;
19012;180;45;13182222.84317;
19013;96;26;13130269.94467;
19014;169;41;13143811.84056;
19015;635;163;13146755.28556;
19016;514;130;13146237.00455;
19017;315;76;13142342.21354;
19018;209;48;13710794.97039;
